model,row_idx,test_index,summary_field,summary_text,summary_tokens,source_file
Qwen 3.5: 27b (Dir),47,767,final_summary,巴里提议参加妇女罢工游行，杰克和戴夫均表示愿意参加，并约定中午在校园集合。,19,notebooks/agents/results/full/direct/qwen/direct_qwen_50samples.jsonl
Qwen 3.5: 27b (Dir),48,799,final_summary,玛莎询问奥菲莉亚个人资料中隐形眼镜的品牌，奥菲莉亚推荐了价格实惠且发货迅速的疯狂隐形眼镜，玛莎表示感谢。,23,notebooks/agents/results/full/direct/qwen/direct_qwen_50samples.jsonl
Qwen 3.5: 27b (Dir),49,800,final_summary,琳达想给妈妈买花但记不清喜好，父亲迈克尔建议她发送照片。在排除康乃馨后，迈克尔推荐了百合花，琳达最终决定购买。,26,notebooks/agents/results/full/direct/qwen/direct_qwen_50samples.jsonl
Qwen 3.5: 27b (ST),0,23,final_summary,安妮透露，马克向她谎报了年龄，声称自己 30 岁，而他的护照显示他实际上已经 40 岁。,22,notebooks/agents/results/full/summarize_then_translate/qwen/st_qwen_50samples.jsonl
Qwen 3.5: 27b (ST),1,30,final_summary,玛丽向卡特要钱，卡特同意一小时后在火车站与她见面。,14,notebooks/agents/results/full/summarize_then_translate/qwen/st_qwen_50samples.jsonl
Qwen 3.5: 27b (ST),2,39,final_summary,蒂娜和艾拉讨论了酋长国员工令人印象深刻的外表，随后蒂娜分享了她因航班延误而感到的沮丧以及那位话多的飞行员。艾拉接着提到要前往参加一场重要会议，蒂娜便祝她好运。,44,notebooks/agents/results/full/summarize_then_translate/qwen/st_qwen_50samples.jsonl
Qwen 3.5: 27b (ST),3,65,final_summary,安娜和凯瑟琳计划明天去拜访她们的祖母，并约定早上互相打电话。,15,notebooks/agents/results/full/summarize_then_translate/qwen/st_qwen_50samples.jsonl
Qwen 3.5: 27b (ST),4,66,final_summary,乔伊斯分享了一个廉价机票的链接，促使埃德森立即预订了一张。,15,notebooks/agents/results/full/summarize_then_translate/qwen/st_qwen_50samples.jsonl
Qwen 3.5: 27b (ST),5,67,final_summary,简和史蒂文约定下午 4 点 30 分在主入口见面，尽管史蒂文对新道路充满信心，简仍对行程时间表示担忧。,23,notebooks/agents/results/full/summarize_then_translate/qwen/st_qwen_50samples.jsonl
Qwen 3.5: 27b (ST),6,78,final_summary,菲奥娜请求蒂娜帮忙为克里斯准备挞，她承认自己已经买好了挞皮，但之前制作馅料时失败了。蒂娜同意协助，并解释说馅料需要持续搅拌，以免变成炒鸡蛋。,36,notebooks/agents/results/full/summarize_then_translate/qwen/st_qwen_50samples.jsonl
Qwen 3.5: 27b (ST),7,86,final_summary,奥拉夫、娜塔莉和佐伊在拒绝了歌剧选项后，决定参加在苏豪区一家俱乐部举办的优雅新年前夜派对。他们同意立即购买门票以确保席位。,31,notebooks/agents/results/full/summarize_then_translate/qwen/st_qwen_50samples.jsonl
Qwen 3.5: 27b (ST),8,120,final_summary,约翰和琼因琼周三无法出席，将电影计划从周三改至周四晚上 8 点。约翰将查找放映详情并发送给琼。,25,notebooks/agents/results/full/summarize_then_translate/qwen/st_qwen_50samples.jsonl
Qwen 3.5: 27b (ST),9,137,final_summary,佩顿敦促卡梅伦通过快递交付一款电子游戏，因为卡梅伦将离开城镇一周。卡梅伦拒绝了这个建议，促使佩顿坚持必须立即完成这项工作。,27,notebooks/agents/results/full/summarize_then_translate/qwen/st_qwen_50samples.jsonl
Qwen 3.5: 27b (ST),10,139,final_summary,保罗提到在忙碌的一天后回家，期间他错过了物理治疗预约，而艾玛则告知他她将晚归，并感谢他主动提出为她准备食物。,31,notebooks/agents/results/full/summarize_then_translate/qwen/st_qwen_50samples.jsonl
Qwen 3.5: 27b (ST),11,192,final_summary,哈里斯告诉莱娜，他的朋友青木已于昨日去世，目前死因尚不清楚。两人简要讨论了青木在密歇根州的生活，随后哈里斯结束对话去接听母亲的电话。,34,notebooks/agents/results/full/summarize_then_translate/qwen/st_qwen_50samples.jsonl
Qwen 3.5: 27b (ST),12,210,final_summary,雅兹和玛丽计划今晚参加她们前烹饪老师的减肥俱乐部，尽管她们最近有些放纵。雅兹将于下午 6 点左右接玛丽去参加活动。,29,notebooks/agents/results/full/summarize_then_translate/qwen/st_qwen_50samples.jsonl
Qwen 3.5: 27b (ST),13,211,final_summary,卡米尔生病了，而艾莉和阿里亚确认她们的课程在二楼的 342 教室进行。,17,notebooks/agents/results/full/summarize_then_translate/qwen/st_qwen_50samples.jsonl
Qwen 3.5: 27b (ST),14,212,final_summary,内森和亚伦分享了一段关于猫的幽默视频，开玩笑说猫的表情看起来像是在经历精神时刻，又像是在排便。他们一边大笑一边交换动图，并指出这段视频最初是由丹发送的。,42,notebooks/agents/results/full/summarize_then_translate/qwen/st_qwen_50samples.jsonl
Qwen 3.5: 27b (ST),15,215,final_summary,该小组讨论了他们目前正在观看或已看完的各种电视节目，范围从《广告狂人》和《王冠》等剧情片到《老友记》等情景喜剧。一些成员推荐了特定的剧集，而另一些成员则对不同流派和演员的质量表达了强烈的看法。,50,notebooks/agents/results/full/summarize_then_translate/qwen/st_qwen_50samples.jsonl
Qwen 3.5: 27b (ST),16,244,final_summary,琼斯和安吉丽娜寒暄后约定下午在镇上见面，琼斯计划随后致电确认具体地点。,17,notebooks/agents/results/full/summarize_then_translate/qwen/st_qwen_50samples.jsonl
Qwen 3.5: 27b (ST),17,285,final_summary,凯西分享了一张自己做的指甲照片，令阿米莉亚和克里斯汀印象深刻。尽管她们请求凯西也为她们做指甲，但凯西拒绝了，因为整个过程耗时近四个小时且难度太大。,41,notebooks/agents/results/full/summarize_then_translate/qwen/st_qwen_50samples.jsonl
Qwen 3.5: 27b (ST),18,319,final_summary,苏要求史蒂夫立即就一件重要事项给她打电话，史蒂夫同意照办。,14,notebooks/agents/results/full/summarize_then_translate/qwen/st_qwen_50samples.jsonl
Qwen 3.5: 27b (ST),19,346,final_summary,蒂米和杰玛讨论了活动的潜在宾客，杰玛开玩笑地承认她希望能参加洛娜和米歇尔的婚礼。蒂米对此取笑她，杰玛则承认自己不确定能否说服这对夫妇邀请她。,38,notebooks/agents/results/full/summarize_then_translate/qwen/st_qwen_50samples.jsonl
Qwen 3.5: 27b (ST),20,355,final_summary,安祝贺苏和朱莉取得成功，并提议今晚庆祝，两位女士都热情地接受了。,17,notebooks/agents/results/full/summarize_then_translate/qwen/st_qwen_50samples.jsonl
Qwen 3.5: 27b (ST),21,367,final_summary,史蒂夫的新洗碗机已经安装完毕，他对机器运行时的静音效果和外观感到满意。他的母亲很高兴他对这台电器感到满意，两人简要讨论了它的容量和使用频率。,39,notebooks/agents/results/full/summarize_then_translate/qwen/st_qwen_50samples.jsonl
Qwen 3.5: 27b (ST),22,393,final_summary,拉拉向玛莉卡确认她今天会来。,7,notebooks/agents/results/full/summarize_then_translate/qwen/st_qwen_50samples.jsonl
Qwen 3.5: 27b (ST),23,417,final_summary,米兰达因工作请求取消明天的会议，斯蒂芬妮借此开玩笑说年轻医生要忍受极端的工作时长。米兰达俏皮地为这一职业辩护，声称这种濒临死亡的经历能赋予永生，斯蒂芬妮则带着笑意接受了这一说法。,49,notebooks/agents/results/full/summarize_then_translate/qwen/st_qwen_50samples.jsonl
Qwen 3.5: 27b (ST),24,432,final_summary,朱迪向哈维尔推荐华沙纹身店，但得知价格为 1000 后，他决定在哥伦比亚纹身。,17,notebooks/agents/results/full/summarize_then_translate/qwen/st_qwen_50samples.jsonl
Qwen 3.5: 27b (ST),25,433,final_summary,山姆确认他将于 8 月 15 日下午 2 点左右抵达酒店，他和杰西卡都对即将重逢感到兴奋。,24,notebooks/agents/results/full/summarize_then_translate/qwen/st_qwen_50samples.jsonl
Qwen 3.5: 27b (ST),26,442,final_summary,特伦斯错误地指控丹尼尔偷了他的钱，后来才发现是自己放错了地方。尽管特伦斯道了歉，丹尼尔仍对这项指控感到不快。,30,notebooks/agents/results/full/summarize_then_translate/qwen/st_qwen_50samples.jsonl
Qwen 3.5: 27b (ST),27,499,final_summary,娜塔莎将在查尔斯下午 5 点 30 分左右抵达韦西内 RER 站时去接他。,18,notebooks/agents/results/full/summarize_then_translate/qwen/st_qwen_50samples.jsonl
Qwen 3.5: 27b (ST),28,528,final_summary,安正在参加额外的数学课程，将于晚上 7 点到家。,12,notebooks/agents/results/full/summarize_then_translate/qwen/st_qwen_50samples.jsonl
Qwen 3.5: 27b (ST),29,532,final_summary,皮特问詹是否想要梨味酸奶，她确认自己只想要那种特定口味，否则就什么都不要。,19,notebooks/agents/results/full/summarize_then_translate/qwen/st_qwen_50samples.jsonl
Qwen 3.5: 27b (ST),30,536,final_summary,克里斯蒂和凯蒂在派对后都感到疲惫，但一致认为派对非常棒且充满乐趣。,17,notebooks/agents/results/full/summarize_then_translate/qwen/st_qwen_50samples.jsonl
Qwen 3.5: 27b (ST),31,537,final_summary,山姆和卡拉约定明天下午两点在米恩伍德的咖啡馆见面，享用一些蛋糕。,17,notebooks/agents/results/full/summarize_then_translate/qwen/st_qwen_50samples.jsonl
Qwen 3.5: 27b (ST),32,544,final_summary,乔安娜建议与桑迪一起玩《只言片语》或《卡卡颂》，桑迪同意了，因此乔安娜将把游戏带到她那里。,23,notebooks/agents/results/full/summarize_then_translate/qwen/st_qwen_50samples.jsonl
Qwen 3.5: 27b (ST),33,548,final_summary,史蒂夫和罗布都购买了梦剧院乐队的新专辑，并计划在听完后分享他们的看法。,20,notebooks/agents/results/full/summarize_then_translate/qwen/st_qwen_50samples.jsonl
Qwen 3.5: 27b (ST),34,551,final_summary,乔伊向彼得发送了她美容店的链接，彼得同意进行评论。,12,notebooks/agents/results/full/summarize_then_translate/qwen/st_qwen_50samples.jsonl
Qwen 3.5: 27b (ST),35,590,final_summary,伊森、利奥和诺亚讨论了参加 11 月 21 日索尔斯塔法乐队演唱会的事宜，而阿奇则表示不感兴趣。诺亚非常渴望前往，但因可能存在的工作冲突而仍不确定。,37,notebooks/agents/results/full/summarize_then_translate/qwen/st_qwen_50samples.jsonl
Qwen 3.5: 27b (ST),36,598,final_summary,布拉德利、吉尔和朱莉亚因一段猫咪闯入古迪逊球场的视频而忍俊不禁，布拉德利开玩笑说，这是埃弗顿球迷整个赛季最精彩的娱乐。,26,notebooks/agents/results/full/summarize_then_translate/qwen/st_qwen_50samples.jsonl
Qwen 3.5: 27b (ST),37,605,final_summary,芭芭拉邀请肖恩和扎克到她的家中，并确认肖恩可以带上他的狗并留宿过夜。,20,notebooks/agents/results/full/summarize_then_translate/qwen/st_qwen_50samples.jsonl
Qwen 3.5: 27b (ST),38,616,final_summary,杰克庆祝抽到了他今年的首张周最佳阵容球员卡，并计划在几场比赛测试后将其出售。汤姆对自己今年抽卡运气不佳感到沮丧，但杰克安慰他，凭借他的技术，特殊卡片并非必需。,43,notebooks/agents/results/full/summarize_then_translate/qwen/st_qwen_50samples.jsonl
Qwen 3.5: 27b (ST),39,621,final_summary,菲尔和迪安娜在迪安娜的车里发现了一副太阳镜，这副眼镜既不属于他们自己，也不属于他们的朋友。由于没有其他任何人驾驶过这辆车，他们决定保留并妥善保管这副眼镜。,44,notebooks/agents/results/full/summarize_then_translate/qwen/st_qwen_50samples.jsonl
Qwen 3.5: 27b (ST),40,635,final_summary,梅尔和格洛里亚在孩子们离家后互道近况，并商定本周六在梅尔家举办烧烤聚会。她们还讨论了梅尔扩建露台的计划，并对塔德那位难相处的妹妹已搬走感到宽慰。,39,notebooks/agents/results/full/summarize_then_translate/qwen/st_qwen_50samples.jsonl
Qwen 3.5: 27b (ST),41,649,final_summary,卡兰的三星 S8 因过热而显示黑屏，这是他计划利用保修在门店解决的 recurring 问题。他向韦德保证，由于他定期备份文件，其数据安全无虞。,32,notebooks/agents/results/full/summarize_then_translate/qwen/st_qwen_50samples.jsonl
Qwen 3.5: 27b (ST),42,676,final_summary,安娜告诉母亲乔安娜她持续胃痛，两人讨论了可能的原因，并决定如果情况没有好转就去看医生。随后，乔安娜提出给安娜端来热薄荷茶以缓解疼痛。,36,notebooks/agents/results/full/summarize_then_translate/qwen/st_qwen_50samples.jsonl
Qwen 3.5: 27b (ST),43,678,final_summary,凯特告知萨姆和杰夫，厨房里有一位女士正在烘烤一个装饰着巨大杏仁糖阴茎和巧克力头发的蛋糕。萨姆对此感到好笑，并表示想看看这个不寻常的蛋糕。,37,notebooks/agents/results/full/summarize_then_translate/qwen/st_qwen_50samples.jsonl
Qwen 3.5: 27b (ST),44,690,final_summary,该群体讨论了一位政治领导人危险的民粹主义策略及其对环境造成的破坏，并辩论其行为是源于衰老还是蓄意的邪恶。他们得出结论，尽管此人无知，但其顽固坚持使其构成威胁，因此他们决心尽一切努力赢得下一次选举。,50,notebooks/agents/results/full/summarize_then_translate/qwen/st_qwen_50samples.jsonl
Qwen 3.5: 27b (ST),45,711,final_summary,亚历克斯说服佩德罗，闪电侠凭借超人的速度和进入多元宇宙的能力，比蝙蝠侠或超人更强大。,20,notebooks/agents/results/full/summarize_then_translate/qwen/st_qwen_50samples.jsonl
Qwen 3.5: 27b (ST),46,737,final_summary,达米安因经历糟糕的一天而饥肠辘辘，便请求伊桑为他买一份烤肉串。伊桑勉强答应，但批评达米安是个寄生虫，达米安则承诺会改过自新。,27,notebooks/agents/results/full/summarize_then_translate/qwen/st_qwen_50samples.jsonl
Qwen 3.5: 27b (ST),47,767,final_summary,巴里、杰克和戴夫计划一同参加女性罢工活动，戴夫将带上凯莉，他们约定中午在校园集合。,20,notebooks/agents/results/full/summarize_then_translate/qwen/st_qwen_50samples.jsonl
Qwen 3.5: 27b (ST),48,799,final_summary,玛莎询问奥菲莉亚关于她个人资料照片中隐形眼镜的事宜，奥菲莉亚推荐了“疯狂隐形眼镜”，因为其价格合理且发货迅速。,24,notebooks/agents/results/full/summarize_then_translate/qwen/st_qwen_50samples.jsonl
Qwen 3.5: 27b (ST),49,800,final_summary,琳达在市场向父亲求助，希望他帮忙为母亲挑选鲜花。在查看照片后，迈克尔建议她购买母亲最爱的小苍兰。,25,notebooks/agents/results/full/summarize_then_translate/qwen/st_qwen_50samples.jsonl
Qwen 3.5: 27b (TS),0,23,final_summary,安妮发现马克在年龄上对她撒谎，他自称三十岁，但护照显示实际为四十岁。尽管艾琳质疑此事的重要性，安妮仍坚持认为被欺骗很严重。,32,notebooks/agents/results/full/translate_then_summarize/qwen/ts_qwen_50samples.jsonl
Qwen 3.5: 27b (TS),1,30,final_summary,玛丽因手头紧向卡特借几盒，卡特答应一小时后在火车站交付，玛丽表示感谢。,17,notebooks/agents/results/full/translate_then_summarize/qwen/ts_qwen_50samples.jsonl
Qwen 3.5: 27b (TS),2,39,final_summary,蒂娜称赞阿联酋航空机组形象，但抱怨机场滞留及航班延误。阿拉表示同情，随后告知要去开会，两人约定保持联系。,23,notebooks/agents/results/full/translate_then_summarize/qwen/ts_qwen_50samples.jsonl
Qwen 3.5: 27b (TS),3,65,final_summary,安娜提议明天探望奶奶，凯瑟琳欣然同意，并约定醒来后联系，随后两人互道晚安。,16,notebooks/agents/results/full/translate_then_summarize/qwen/ts_qwen_50samples.jsonl
Qwen 3.5: 27b (TS),4,66,final_summary,乔伊斯分享了一个链接，迈克尔感叹价格太便宜，埃德森则决定立即订票。,15,notebooks/agents/results/full/translate_then_summarize/qwen/ts_qwen_50samples.jsonl
Qwen 3.5: 27b (TS),5,67,final_summary,简提议将见面时间改为 4 点半，史蒂文同意。两人确认将在主入口见面。,17,notebooks/agents/results/full/translate_then_summarize/qwen/ts_qwen_50samples.jsonl
Qwen 3.5: 27b (TS),6,78,final_summary,菲奥娜邀请蒂娜帮忙为克里斯做挞。菲奥娜已买好挞皮，但馅料做成了柠檬炒蛋。蒂娜安慰她，并指出加鸡蛋时需不停搅拌才能避免失败。,31,notebooks/agents/results/full/translate_then_summarize/qwen/ts_qwen_50samples.jsonl
