model,test_index,id,parse_error,dialogue,reference_english_summary,reference_chinese_summary,model_summary_zh,informativeness,clarity,plausibility,faithfulness,participant_precision,participant_recall,participant_f1,missing_participants,extra_participants,ref_event_count,model_event_count,event_count_diff,event_coverage,extra_event_rate,omitted_ref_event_count,extra_model_event_count,weak_match_count,speech_act_category_accuracy,intended_meaning_similarity,action_similarity,evidence_similarity,final_outcome_similarity,selected_event_count,invalid_selected_event_count,raw_output_excerpt,speaker_slot_accuracy,speaker_missing_count,speaker_mismatch_count,actor_slot_accuracy,actor_missing_count,actor_mismatch_count,action_slot_accuracy,action_missing_count,action_mismatch_count,object_slot_accuracy,object_missing_count,object_mismatch_count,recipient_slot_accuracy,recipient_missing_count,recipient_mismatch_count,speaker_null_rate,speech_act_null_rate,intended_meaning_null_rate,actor_null_rate,action_null_rate,object_null_rate,recipient_null_rate,evidence_null_rate
qwen27b,767,gold_00048,False,"Barry: I'm gonna go march in Women's strike, anyone interested?
Jake: I am, already made plans with some friends, wanna join?
Dave: I am down too, Kelly is coming with me
Barry: Let's just meet around the campus at noon","Barry, Dave, Kelly, and Jake will meet around the campus at 12 to join Women's strike.",巴里、戴夫、凯利和杰克将于12点在校园附近集合，参加妇女罢工。,巴里邀请杰克和戴夫参加女性罢工游行，两人均同意，并约定中午在校园集合。,2.5489277839660645,3.719621419906616,3.854034185409546,2.8795957565307617,1.0,1.0,1.0,,,4,4.0,0.0,1.0,0.0,0,0.0,1.0,0.75,0.47854296888932113,0.39282407407407405,0.7873500659127177,0.731704885343968,3.0,0.0,,1.0,0.0,0.0,0.0,0.0,4.0,0.25,0.0,3.0,0.0,3.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.75,0.0
qwen27b,799,gold_00049,False,"Martha: Hey, can I ask you a question?
Ophelia: Do we know each other?
Martha: We don't, but do you mind if I ask you about the lenses from your profile picture? they are awesome and I would like to buy the similar ones
Ophelia: it's from Crazy Lenses. They have quite reasonable prices and very fast shipping.
Martha: Thanks!!! I'll check them :)
Ophelia: No problem :)",Martha likes Ophelia's lenses and wants to buy similar ones. Ophelia got them from Crazy Lenses.,玛莎喜欢奥菲莉娅的眼镜，想买类似的，奥菲莉娅是从crazy lens上买的。,玛莎向奥菲莉亚询问美瞳品牌，奥菲莉亚推荐了疯狂美瞳，玛莎决定去查看。,2.46224308013916,4.303536415100098,4.273667335510254,3.8674566745758057,1.0,1.0,1.0,,,3,3.0,0.0,1.0,0.0,0,0.0,2.0,0.3333333333333333,0.4555493567536883,0.29353535353535354,0.41270356065557046,0.5325423728813559,3.0,0.0,,1.0,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.0,2.0,0.6666666666666666,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0
qwen27b,800,gold_00050,False,"Linda: Hi Dad, I want to buy flowers for mum! But I don't remember which one she likes :(
Michael: Well, she likes all the flowers I believe
Linda: That doesn't help! I'm on a flower market right now!
Michael: Send me some pics then
Linda: <file_photo> 
Michael: Tulips are nice, roses too
Linda:  What about carnations?
Michael: No, carnations are boring :D
Linda: Thanks Dad, srsly…
Michael:  What about freesias? She likes them a lot, are there any there?
Linda: <file_photo> 
Michael: Take those!",Linda wants to buy flowers for her mother and asks Michael which flowers does she like. Michael suggests Linda to buy freesias.,琳达想给她妈妈买花，问迈克尔她喜欢哪种花。迈克尔建议琳达买小苍兰。,琳达向父亲迈克尔请教为母亲选花的事宜。迈克尔推荐了香雪兰，并指示琳达购买照片中的那束。,3.2866907119750977,3.6651458740234375,3.86952805519104,3.2069311141967773,1.0,1.0,1.0,,,4,4.0,0.0,0.5,0.5,2,2.0,0.0,1.0,0.4543113325351768,0.18867647058823528,0.9239547054913813,0.5762195121951219,2.0,0.0,,1.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,2.0,0.5,0.0,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gemma27b,23,gold_00001,False,"Anne: You were right, he was lying to me :/
Irene: Oh no, what happened?
Jane: who? that Mark guy?
Anne: yeah, he told me he's 30, today I saw his passport - he's 40
Irene: You sure it's so important?
Anne: he lied to me Irene",Mark lied to Anne about his age. Mark is 40.,马克向安妮隐瞒了自己的年龄。他40岁了。,安妮发现马克谎称自己三十岁，实际四十岁，她认为这是个严重的问题。,2.9890902042388916,2.9287495613098145,3.2101619243621826,2.7073044776916504,1.0,1.0,1.0,,,1,2.0,1.0,1.0,0.5,0,1.0,0.0,1.0,0.7162947937795807,0.4805555555555555,0.6666279069767442,0.4893939393939394,1.0,0.0,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,0.0
gemma27b,30,gold_00002,False,"Mary: hey, im kinda broke, lend me a few box
Carter: okay, give me an hour, im at the train station
Mary: cool, thanks",Mary ran out of money. Carter is going to lend her some in an hour.,玛丽的钱用完了，卡特打算一小时后借给她一点。,玛丽向卡特借钱，卡特答应在一小时内借给她。,2.4133458137512207,4.204233169555664,4.054256439208984,2.9938459396362305,1.0,1.0,1.0,,,2,2.0,0.0,1.0,0.0,0,0.0,0.0,1.0,0.766647963191561,0.6333333333333333,0.869,0.7014184397163121,2.0,0.0,,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gemma27b,39,gold_00003,False,"Tina: I'll tell you something, this Emirate staff looks amazing, as movie stars
Ala: Oh yes, I know, that's for purpose 
Ala: It's how it's suppose to be
Ala: They pay a lot of attention to the image
Tina: Looks nice, pleasure to observe
Tina: And I sucked at the airport, they've kept us one hour in the plane and finally I'll catch the evening flight back home
Tina: Could You imagine?
Tina: And you know, this way we had such a talkative pilot :-)
Ala: Oh, poor you
Ala: Pfff
Ala: And I'm on my way to a meeting
Tina: THE meeting?
Ala: Yes, keep your finger crossed
Tina: Sure, let me know how did it go
Ala: Ok darling, in touch",Tina will catch the evening flight back home. Ala is on her way to the meeting. She will let Tina know how it went.,蒂娜将乘晚间航班回家。阿拉正在去开会的路上。她会让蒂娜知道事情的进展。,蒂娜的航班延误。阿拉承诺向蒂娜汇报会议结果。,1.5385692119598389,4.193300724029541,4.523560047149658,2.9145429134368896,1.0,1.0,1.0,,,3,2.0,-1.0,0.3333333333333333,0.5,2,1.0,0.0,1.0,0.39617224880382773,0.6803921568627451,0.5194444444444445,0.5073333333333333,2.0,0.0,,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gemma27b,65,gold_00004,False,"Ana: You sleeping?
Catherine: Not yet.
Ana: Wanna go visit grandma tomorrow? I miss her.
Catherine: Yeah that would be nice :) I'll call you when I wake up
Ana: Oki :) sleep well, good night.
Catherine:  Good night, u too.",Ana wants to visit grandma tomorrow. Catherine will go with her. She will call Anna when she wakes up.,安娜明天想去看望奶奶。凯瑟琳会和她一起去。她起床后会给安娜打电话。,安娜和凯瑟琳计划明天拜访奶奶，凯瑟琳承诺明天早上给安娜打电话。,2.0956528186798096,4.941651344299316,4.912939071655273,4.659601211547852,1.0,1.0,1.0,,,3,3.0,0.0,1.0,0.0,0,0.0,0.0,1.0,0.4633030424645492,0.5571759259259259,0.924436090225564,0.5634273772204806,2.0,0.0,,1.0,0.0,0.0,0.6666666666666666,1.0,0.0,0.6666666666666666,0.0,1.0,0.5,1.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.0
gemma27b,66,gold_00005,True,"Joyce: Check this out!
Joyce: <link>
Michael: That's cheap!
Edson: No way! I'm booking my ticket now!! ",Edson is booking his ticket now.,埃德森正在订票。,,2.008584499359131,4.942647933959961,4.936405181884766,4.731358051300049,,,,,,2,,,0.0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gemma27b,67,gold_00006,False,"Jane: google maps says it is at least 3h <file_other>
Steven: I used to make it in 2, trust me :D
Jane: but it's almost 300km..
Steven: the road is new , we will make it ^^
Jane: I don't want  to stress out , let's meet at 4:30 instead of 5, ok?
Steven: ok, if u reaaly want, we can meet at 4:30
Jane: thx! 
Jane: I will wait at the main entrance or where?
Steven: main entrance is good for me;-) 
Steven: cu",Jane wants to leave at 4.30 instead of 5 because Google Maps suggests the 300 km drive should take them at least 3 hours and she doesn't want to be late. She will wait for Steven at the main entrance.,简想4点半就走，而不是等到5点，因为谷歌地图提示300公里的车程至少需要3小时，她不想迟到。她会在正门处等史蒂文。,根据地图，旅程较长。简恩建议将会议时间改为下午四点半，并得到史蒂文的同意。,2.7763335704803467,3.4527623653411865,3.745739459991455,3.022376537322998,1.0,1.0,1.0,,,4,2.0,-2.0,0.5,0.0,2,0.0,2.0,0.0,0.22307150017213095,0.12062566277836691,0.7511640934046441,0.6059941520467836,2.0,0.0,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.5,0.0
gemma27b,78,gold_00007,False,"Fiona: Are you free?
Tina: Yes, what's up?
Fiona: I'm trying to prepare a nice dinner for Chris and I thought that maybe I could prepare this tart of yours :)
Tina: I'm flattered!
Fiona: Well, it IS delicious :) Could help me do it?
Tina: Sure! It's not difficult. Do you have anything ready?
Fiona: I must admit I bought the crust...
Tina: Oh, ok :P Pity, but well, it's too late now.
Fiona: I tried making the filling once, but I finished with lemony scrambled eggs...
Tina: It happens, don't worry. The thing is that once you start adding eggs you can't stop mixing it, otherwise you'll end up with scrambled eggs.",Fiona wants to prepare dinner for Chris. She is thinking of Tina's tart. She will help her make it.,菲奥娜想为克里斯准备晚餐。她想起了蒂娜做的馅饼。蒂娜会帮她做的。,蒂娜同意帮助菲奥娜制作馅饼，并指导她混合鸡蛋的方法。,2.769299268722534,3.9187421798706055,4.149563789367676,3.7999794483184814,1.0,1.0,1.0,,,3,4.0,1.0,0.6666666666666666,0.5,1,2.0,0.0,1.0,0.9553523035230351,0.8243589743589743,0.6883333333333334,0.3768652037617555,2.0,0.0,,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gemma27b,86,gold_00008,False,"Olafur: are we doing anything for New Year's Eve?
Nathalie: I was thinking about something classy, like opera or sth like that
Zoe: how much does it cost?
Olafur: opera is not for me
Nathalie: so what do you propose?
Nathalie: it's 100$ 
Olafur: I was thinking about partying somewhere
Nathalie: partying sounds fun, as long as it will be classy
Zoe: <file_link>
Zoe: Breakfast at Tiffany's party sounds classy
Olafur: <file_link> 
Olafur: is it classy enough?
Nathalie: :O
Nathalie: this club is AMAZING
Zoe: whoa
Nathalie: we'll going to Soho then
Olafur: we just need to hurry up and buy some tickets soon
Zoe: sure","Nathalie, Olafur and Zoe are planning the New Year's Eve. Nathalie wants something classy. Olafur doesn't like opera. They want to go to the Breakfast at Tiffany's party in Soho.",娜塔莉、奥拉维尔和佐伊正在做新年前夜的计划。娜塔莉想要有格调的。但奥拉维尔不喜欢歌剧。他们想去苏豪区蒂芙尼的聚会上吃早餐。,奥拉夫和娜塔莉最初想看歌剧，后决定去索霍参加‘蒂凡尼早餐’派对，并计划尽快购票。,3.4350929260253906,3.51419997215271,3.781386375427246,3.1860358715057373,1.0,1.0,1.0,,,6,6.0,0.0,1.0,0.0,0,0.0,1.0,0.3333333333333333,0.5498061612665118,0.5291666666666667,0.8126680952926227,0.5584423235536704,3.0,0.0,,1.0,0.0,0.0,0.0,5.0,1.0,0.5,0.0,3.0,0.6666666666666666,1.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.0,0.16666666666666666,1.0,0.0
gemma27b,120,gold_00009,False,"John: wanna go see ""A Star is Born"" on Wed?
Joan: sorry can't
Joan: super busy 
Joan: don't have time for anything :( 
John: that's a shame
Joan: I'm free on Thursday
John: I could do Thursday
Joan: ok! so around 8pm?
John: sure sounds great
John: I'll see where it's palying and send you the details
Joan: ok great!","Joan and John are going to watch ""A Star is Born"" on Thursday around 8 p.m.",琼和约翰星期四晚上8点左右去看《一个明星的诞生》。,约翰和琼原计划周三看电影，后改至周四晚上八点。约翰将发送电影详情给琼。,2.5249791145324707,3.633427619934082,3.3816871643066406,2.3723666667938232,1.0,1.0,1.0,,,5,6.0,1.0,1.0,0.16666666666666666,0,1.0,0.0,1.0,0.442977940831809,0.28211538461538466,0.8204179241810821,0.7751084900411706,3.0,0.0,,1.0,0.0,0.0,0.6,0.0,2.0,0.2,0.0,4.0,0.8,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gemma27b,137,gold_00010,False,"Peyton: I have been asking you to bring that video game for me
Cameron: Honey, I am not having enough time to come home
Peyton: When would you come home?
Cameron: I will have to stay out of town for another week i guess
Peyton: Cant you just deliver that game through the courier? :P
Cameron: Dont be mean :/
Peyton: Get the job done and come to home then. ASAP :P",Peyton is expecting Cameron to bring the video game. Cameron will probably be out for another week.,佩顿希望卡梅隆能带游戏机过来，但是卡梅隆可能还要再缺席一周。,卡梅隆拒绝立即回家，并表示将在外地停留一周。佩顿建议卡梅隆通过快递寄送游戏。,3.0178985595703125,3.9831480979919434,4.145877361297607,3.6843249797821045,1.0,1.0,1.0,,,3,5.0,2.0,1.0,0.4,0,2.0,0.0,1.0,0.6613184487998599,0.7999999999999999,0.6872548826309518,0.7097739130434783,3.0,0.0,,1.0,0.0,0.0,1.0,0.0,0.0,0.6666666666666666,0.0,1.0,0.6666666666666666,1.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.8,0.0
gemma27b,139,gold_00011,False,"Paul: I just came back home
Paul: What a busy day
Paul: I forgot about my physiotherapy 
Emma: Oh no
Paul: It's ok, I'll schedule a new appointment
Emma: I'll be home after midnight
Paul: Do you want me to prepare some food for you?
Emma: That would be lovely","Paul forgot about his physiotherapy and he will schedule a new appointment. Emma will be home after midnight, so Paul will prepare some food for her.",保罗忘记去做理疗了，得重新预约。艾玛午夜后回家，所以保罗会给她准备一些吃的。,保罗忘记了理疗，并提议为艾玛准备食物。艾玛欣然接受，保罗将在她午夜回家后准备食物。,2.9524097442626953,3.9647679328918457,4.086043357849121,3.467205047607422,1.0,1.0,1.0,,,5,3.0,-2.0,0.6,0.0,2,0.0,0.0,1.0,0.8571618142206378,0.3644736842105263,1.0,0.6302639183201696,2.0,0.0,,1.0,0.0,0.0,0.6666666666666666,0.0,1.0,0.3333333333333333,0.0,2.0,0.6666666666666666,1.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0
gemma27b,192,gold_00012,False,"Harris: How are U?
Lena: Fine, U?
Harris: Been better.
Lena: ?
Harris: My friend Aoki died yesterday.
Lena: O No!
Harris: Yeah.
Lena: What happened?
Harris: Not sure yet. Thinking the worst...
Lena: O how awful!
Harris: Yes.
Lena: You just never know.
Harris: True.
Lena: Had you seen her lately?
Harris: Not for a few months. She lives in Michigan.
Lena: Oh, that's far.
Harris: Not too far but far enough.
Lena: Right.
Harris: Got to go, mom's calling.
Lena: K bi. Feel better!
Harris: K will do","Harris' friend, Aoki, who lives in Michigan, died yesterday. Harris hasn't seen her for a few months.",哈里斯的朋友青木住在密歇根州，昨天去世了。哈里斯有几个月没见她了。,哈里斯告诉莱娜青木去世的消息，随后因母亲来电而结束了对话。,2.4596331119537354,2.7730746269226074,3.0167758464813232,2.465914011001587,1.0,1.0,1.0,,,3,4.0,1.0,0.6666666666666666,0.5,1,2.0,0.0,0.5,0.3364074500768049,0.18181818181818182,0.803062267099411,0.3246312684365782,2.0,0.0,,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.75,1.0,0.0
gemma27b,210,gold_00013,False,"Yaz: Going to slimming club tonight?
Mary: Well, I don't want to, but I really should. I've been so bad, though!
Yaz: Me too, choccies, wine, cake, you name it!
Mary: Well, we should bite the bullet. She'll tell us off, I expect. Feels like being back at school!
Yaz: Well, she IS our old cookery teacher! See you at 6ish, pick you up!?
Mary: Yep! See you then!",Yaz and Mary are meeting tonight around 6 and going for the slimming club together. They expect to be scolded for eating too much. ,亚兹和玛丽今晚6点左右见面，一起去减肥俱乐部。他们估计吃得太多会被骂。,玛丽和雅兹都将参加减肥俱乐部，雅兹将接送玛丽前往。,1.7065808773040771,3.3114190101623535,3.16097354888916,2.0591320991516113,1.0,1.0,1.0,,,4,3.0,-1.0,0.5,0.3333333333333333,2,1.0,0.0,0.0,0.26723082600105674,0.5318181818181819,0.9624099221323372,0.39085714285714285,2.0,0.0,,1.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0
gemma27b,211,gold_00014,False,"Ellie: hey, are you at the university?
Aaliyah: yep
Camille: I'm sick :/
Ellie: shiet....that's bad
Ellie: Aali, where are we having our classes now?
Aaliyah: 342 on the second floor",Ellie's class is in 342 on the second floor.,艾莉的班级在二楼342教室。,卡米尔生病，无法参加课程。阿莉亚告知大家课程已搬到二楼342教室。,3.333327054977417,3.152549982070923,3.4660122394561768,3.2209115028381348,1.0,1.0,1.0,,,3,3.0,0.0,1.0,0.0,0,0.0,0.0,1.0,0.43993721646218065,0.7161111111111111,0.9581601439496176,0.4747098515519568,2.0,0.0,,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0
gemma27b,212,gold_00015,True,"Nathan: <file_video>
Aaron: OMG!!! 
Aaron: 😂😂😂😂
Aaron: looool
Aaron: do you know her mate? 🤣🤣
Aaron: my cat's face looks like that when he's taking a dump..🤣🤣🤣
Aaron: <file_gif>
Aaron: the angels must be weeping 🤭🤭🤭 
Aaron: <file_gif>
Aaron: <file_gif>
Nathan: Hahahaha
Nathan: She's having a spiritual moment 😉
Nathan: No clue mate, Dan sent it over
Nathan: A tragedy to say the least 😂😂
Aaron: <file_gif>
Aaron: looking for Jesus
Nathan: 😂😂😂
Aaron: hilarious..hahahaha",Nathan and Aaron are discussing a video which Nathan sent. ,内森和亚伦正在讨论内森发来的视频。,,1.912581443786621,3.836336851119995,3.9860167503356934,2.803007125854492,,,,,,3,,,0.0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gemma27b,215,gold_00016,True,"Freddie: What are you watching on Netflix? I've just finished Mad Men.
Kelly: I've just finished The Crown. 
Freddie: There should be new episodes coming soon.
Kelly: OMG! i can't wait! :)
Freddie: Try Outlander or The Tudors in the meantime.
Jim: i'm watching I, Zombie.
Bob: try Grimm or Sabrina. They're both great!
Kelly: they are all horrible and disgusting! 
Bob: i think they are funny. They're just TV shows don't take them too seriously. x 
Greg: I'm watching House of Cards though must admit the new series is boring.
Mike: i agree. not the same without Kevin Spacey! You should try The West Wing if you enjoy political dramas.
Greg: Netflix original Bodyguard is supposed to be good from what I've heard.
Mary: I'm a bit ashamed to confess i enjoy stuff like Pretty Little Liars or Gossip Girl ;)
Nancy: don't be ashamed i enjoy them too! and my favourite one is Desperate Housewives!!!
Mary: I know! I watched it twice!
Alan: I'm catching up with Friends.
Nancy: OMG! i used to love Friends!","Freddie, Kelly, Jim, Greg, Bob, Mike, Mary, Alan and Nancy are watching different shows on Netflix.",弗雷迪、凯利、吉姆、格雷格、鲍勃、迈克、玛丽、艾伦和南希正在netflix上观看不同的节目。,,1.7030062675476074,3.6770758628845215,3.9327356815338135,2.3803317546844482,,,,,,6,,,0.0,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gemma27b,244,gold_00017,False,"Jones: Hey.
Angelina: Hey.
Angelina: Long time. How are you doing?
Jones: I'm fine
Jones: You?
Angelina: I'm cool too.
Jones: You think we can meet today later in the afternoon in town?
Angelina: Definitely.
Jones: Okay. I will call you to confirm where we will meet.
Angelina: Cool",Jones and Angelina will meet in town in the afternoon.,琼斯和安吉丽娜下午会在城里见面。,琼斯和安吉丽娜同意当天见面，琼斯将致电确认具体地点。,2.854933261871338,4.207263946533203,4.311842918395996,3.961243152618408,1.0,1.0,1.0,,,3,3.0,0.0,1.0,0.0,0,0.0,0.0,1.0,0.6807571235606279,0.37972709551656925,0.9288290598290598,0.7543690675600223,2.0,0.0,,1.0,0.0,0.0,0.3333333333333333,1.0,1.0,0.3333333333333333,0.0,2.0,0.0,2.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.3333333333333333,0.0
gemma27b,285,gold_00018,False,"Casey: <file_photo>
Amelia: these are so nice!!! did you do them yourself?
Kristen: wooow amazing
Amelia: i want my nails done like that too!
Casey: yeah i did it myself :D got a new nail polish but damn it took me nearly 4 hours lol
Amelia: can you do it for us too?
Kristen: pretty please!
Casey: sorry you guys... it was a nightmare :( seriously 4 hours for nails is too much","Casey got a new nail polish and did her nails herself. It took her nearly 4 hours, so she won't do her friends' nails, as it takes too long.",凯西买了新指甲油，自己做了指甲。她花了近4个小时，所以她不会帮朋友做指甲，因为耗时太长了。,劳拉和克里斯汀请求凯西为她们做美甲，但凯西因耗时太长而拒绝了。,2.560288429260254,2.9831275939941406,3.2502002716064453,2.5777406692504883,1.0,1.0,1.0,,,3,3.0,0.0,0.6666666666666666,0.3333333333333333,1,1.0,0.0,1.0,0.4221753274110453,0.5175,0.8852032520325204,0.6204999999999999,2.0,0.0,,1.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0
gemma27b,319,gold_00019,False,"Sue: Call me when you get this.
Sue: it's important
Steve: OK, I'm calling",Steve is calling Sue at her request.,史蒂夫正按照苏的要求给她打电话。,苏伊要求史蒂夫收到信息后立即给她打电话，史蒂夫同意了。,2.055854082107544,4.877193450927734,4.878108978271484,4.560675621032715,1.0,1.0,1.0,,,2,2.0,0.0,1.0,0.0,0,0.0,0.0,0.5,0.393338948787062,1.0,0.9978395061728396,0.43947368421052635,2.0,0.0,,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gemma27b,346,gold_00020,False,"Timmy: Who do u wanna invite?
Gemma: Well, there's u and ur date :)
Timmy: Not sure about the date, but I'll be there :) who else?
Gemma: I was thinking about Lona and Michelle.
Timmy: Still thinking ur getting invites to their weddings?
Gemma: It's not like that.
Timmy: Sure it is ;) just don't wanna admit it ;)
Gemma: Fine! I want to come to their wedding receptions!
Timmy: There we go :) was it so hard?
Gemma: Yes.
Timmy: And u think u can change their minds?
Gemma: Dunno.","Gemma will invite Timmy and his Date, as well as Lona and Michelle to her wedding.",杰玛将邀请蒂米和他的约会对象，以及罗娜和米歇尔参加她的婚礼。,格玛承认她想参加洛娜和米歇尔的婚礼招待会。,2.495156764984131,2.783808469772339,2.9012651443481445,2.424281120300293,1.0,1.0,1.0,,,4,3.0,-1.0,0.75,0.0,1,0.0,0.0,0.3333333333333333,0.7888146189240559,0.08256410256410256,0.9364801864801864,0.4609311740890688,1.0,0.0,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0
gemma27b,355,gold_00021,False,"Ann: Congratulations!!
Ann: You did great, both of you!
Sue: Thanks, Ann
Julie: I'm glad it's over!
Julie: That's co cute of you, girl!
Ann: Let's have a little celebration tonight! 
Sue: I'm in
Julie: me too!!! aww","Ann, Sue and Julie did a great job and they will have a little celebration tonight.",安、苏和朱莉做得很好，今晚他们会举行一个小小的庆祝活动。,安娜、苏和朱莉今晚将举行庆祝活动。,1.9200971126556396,4.930874824523926,4.93071985244751,4.704113960266113,1.0,1.0,1.0,,,3,3.0,0.0,0.6666666666666666,0.3333333333333333,1,1.0,0.0,0.5,0.7805653907496013,0.08020833333333333,0.8426666666666667,0.9433124094640271,2.0,0.0,,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.5,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gemma27b,367,gold_00022,False,"Steve: hiya the dishwasher has turned up
Mum: good did they install it for you
Steve: yes they did a good job
Steve: <file_photo>
Mum: looks really nice
Steve: yes it does its nice and quiet
Mum: is it a 12 place setting one?
Steve: I think so, not that I ever have 12 for dinner lol
Mum: not but you dont have to put it on every day
Steve: no every other
Mum: yes I'm glad you are pleased with it xx
Steve: I am thanks mum xxx",Steve is happy that he got a new dishwasher installed.,史蒂夫很高兴他装了一台新的洗碗机。,史蒂夫告知母亲洗碗机已安装完毕，并且他对新洗碗机很满意。,2.903048515319824,3.058044672012329,3.383859634399414,2.934680461883545,1.0,1.0,1.0,,,2,4.0,2.0,1.0,0.5,0,2.0,0.0,0.5,0.6231677148191453,0.3362307692307692,0.8016515660911354,0.5886111111111112,2.0,0.0,,1.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.25,0.0,0.0,0.5,0.0
gemma27b,393,gold_00023,True,"Marika: Are you coming today?
Lara: Yes!
Marika: Great!",Marika is coming today.,玛丽卡今天会来。,,1.2434173822402954,1.3071534633636475,1.287126064300537,1.266065239906311,,,,,,2,,,0.0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gemma27b,417,gold_00024,False,"Miranda: Hi S, could we cancel tomorrow's meeting?
Stephanie: again? what happened?
Miranda: I have to work :(
Stephanie: you work 20 hours a day!
Miranda: that's what young doctors do
Stephanie: they kill themselves working
Miranda: no they come close to death but survive and it makes them immortal
Stephanie: as long as you have an explanation :D",Miranda can't make her meeting with Stephanie as she has to work. ,米兰达不能去见斯蒂芬妮，因为她要工作。,米兰达因工作原因向斯蒂芬妮请求取消会议，斯蒂芬妮同意了。 ,2.5814778804779053,2.892993450164795,3.216723680496216,2.627694606781006,1.0,1.0,1.0,,,2,2.0,0.0,1.0,0.0,0,0.0,0.0,1.0,0.7819068255687973,1.0,0.9150820599886813,0.3730107526881721,2.0,0.0,,1.0,0.0,0.0,0.5,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0
